cnpj loja,cnpj destinatário,fornecedor,nota,peças,valor unitario,loja,bandeira,data
98206302768163,85162635686228,arezzo industria e comercio s.a.,371592115,1,319,sports rua,veste,2023045
98206302768163,85162635686228,luxottica brasil produtos oticos e esportivos ltda,838474793,2,372,sports rua,veste,2023045
98206302768163,85162635686228,luxottica brasil produtos oticos e esportivos ltda,838474793,2,439,sports rua,veste,2023045
98206302768163,85162635686228,luxottica brasil produtos oticos e esportivos ltda,838474793,3,350,sports rua,veste,2023045
98206302768163,85162635686228,luxottica brasil produtos oticos e esportivos ltda,838474793,2,336,sports rua,veste,2023045
98206302768163,85162635686228,luxottica brasil produtos oticos e esportivos ltda,838474793,2,336,sports rua,veste,2023045
98206302768163,85162635686228,luxottica brasil produtos oticos e esportivos ltda,838474793,2,291,sports rua,veste,2023045
98206302768163,85162635686228,luxottica brasil produtos oticos e esportivos ltda,838474793,2,286,sports rua,veste,2023045
95827831051248,63310025175465,arezzo industria e comercio s.a.,787075995,1,319,wpedro - veste centro,veste,2023045
95827831051248,63310025175465,arezzo industria e comercio s.a.,787075995,2,319,wpedro - veste centro,veste,2023045
95827831051248,63310025175465,arezzo industria e comercio s.a.,787075995,2,319,wpedro - veste centro,veste,2023045
95827831051248,63310025175465,arezzo industria e comercio s.a.,787075995,2,319,wpedro - veste centro,veste,2023045
95827831051248,63310025175465,arezzo industria e comercio s.a.,787075995,1,319,wpedro - veste centro,veste,2023045
95827831051248,63310025175465,arezzo industria e comercio s.a.,787075995,1,319,wpedro - veste centro,veste,2023045
95827831051248,63310025175465,arezzo industria e comercio s.a.,787075995,2,319,wpedro - veste centro,veste,2023045
95827831051248,63310025175465,arezzo industria e comercio s.a.,787075995,2,319,wpedro - veste centro,veste,2023045
95827831051248,63310025175465,arezzo industria e comercio s.a.,787075995,1,319,wpedro - veste centro,veste,2023045
79602704517999,82188019786965,edvania maria de araujo,031091155,30,21,crf ubatuba,crf,2023045
79602704517999,82188019786965,edvania maria de araujo,031091155,3,54,crf ubatuba,crf,2023045
79602704517999,82188019786965,edvania maria de araujo,031091155,6,27,crf ubatuba,crf,2023045
56068477742093,50633106999069,coopershoes coop.trab.ind.calc.joanetense ltda,184052708,2,151,capidive,veste,2023045
56068477742093,50633106999069,coopershoes coop.trab.ind.calc.joanetense ltda,184052708,3,151,capidive,veste,2023045
56068477742093,50633106999069,coopershoes coop.trab.ind.calc.joanetense ltda,184052708,3,151,capidive,veste,2023045
56068477742093,50633106999069,coopershoes coop.trab.ind.calc.joanetense ltda,184052708,2,151,capidive,veste,2023045
56068477742093,50633106999069,coopershoes coop.trab.ind.calc.joanetense ltda,184052708,2,151,capidive,veste,2023045
56068477742093,50633106999069,coopershoes coop.trab.ind.calc.joanetense ltda,184052708,1,198,capidive,veste,2023045
56068477742093,50633106999069,coopershoes coop.trab.ind.calc.joanetense ltda,184052708,3,198,capidive,veste,2023045
56068477742093,50633106999069,coopershoes coop.trab.ind.calc.joanetense ltda,184052708,4,198,capidive,veste,2023045
56068477742093,50633106999069,coopershoes coop.trab.ind.calc.joanetense ltda,184052708,4,198,capidive,veste,2023045
56068477742093,50633106999069,coopershoes coop.trab.ind.calc.joanetense ltda,184052708,3,198,capidive,veste,2023045
56068477742093,50633106999069,coopershoes coop.trab.ind.calc.joanetense ltda,184052708,2,198,capidive,veste,2023045
56068477742093,50633106999069,coopershoes coop.trab.ind.calc.joanetense ltda,184052708,1,198,capidive,veste,2023045
56068477742093,50633106999069,coopershoes coop.trab.ind.calc.joanetense ltda,184052708,1,198,capidive,veste,2023045
56068477742093,50633106999069,coopershoes coop.trab.ind.calc.joanetense ltda,184052708,2,198,capidive,veste,2023045
56068477742093,50633106999069,coopershoes coop.trab.ind.calc.joanetense ltda,184052708,3,198,capidive,veste,2023045
56068477742093,50633106999069,coopershoes coop.trab.ind.calc.joanetense ltda,184052708,3,198,capidive,veste,2023045
56068477742093,50633106999069,coopershoes coop.trab.ind.calc.joanetense ltda,184052708,2,198,capidive,veste,2023045
56068477742093,50633106999069,coopershoes coop.trab.ind.calc.joanetense ltda,184052708,1,198,capidive,veste,2023045
56068477742093,50633106999069,coopershoes coop.trab.ind.calc.joanetense ltda,184052708,1,156,capidive,veste,2023045
56068477742093,50633106999069,coopershoes coop.trab.ind.calc.joanetense ltda,184052708,2,156,capidive,veste,2023045
56068477742093,50633106999069,coopershoes coop.trab.ind.calc.joanetense ltda,184052708,2,156,capidive,veste,2023045
56068477742093,50633106999069,coopershoes coop.trab.ind.calc.joanetense ltda,184052708,2,156,capidive,veste,2023045
56068477742093,50633106999069,coopershoes coop.trab.ind.calc.joanetense ltda,184052708,2,156,capidive,veste,2023045
56068477742093,50633106999069,arezzo industria e comercio s.a.,471394273,1,319,capidive,veste,2023045
56068477742093,50633106999069,arezzo industria e comercio s.a.,471394273,2,319,capidive,veste,2023045
56068477742093,50633106999069,arezzo industria e comercio s.a.,471394273,2,319,capidive,veste,2023045
56068477742093,50633106999069,arezzo industria e comercio s.a.,471394273,2,319,capidive,veste,2023045
56068477742093,50633106999069,arezzo industria e comercio s.a.,471394273,1,319,capidive,veste,2023045
56068477742093,50633106999069,arezzo industria e comercio s.a.,471394273,1,319,capidive,veste,2023045
56068477742093,50633106999069,arezzo industria e comercio s.a.,471394273,2,319,capidive,veste,2023045
56068477742093,50633106999069,arezzo industria e comercio s.a.,471394273,2,319,capidive,veste,2023045
56068477742093,50633106999069,arezzo industria e comercio s.a.,471394273,1,319,capidive,veste,2023045
39857549339791,79349599974295,sjs projects eireli,287426262,2,57,pequeno vitório,pequeno,2023045
39857549339791,79349599974295,sjs projects eireli,287426262,2,57,pequeno vitório,pequeno,2023045
39857549339791,79349599974295,sjs projects eireli,287426262,2,57,pequeno vitório,pequeno,2023045
39857549339791,79349599974295,sjs projects eireli,287426262,1,57,pequeno vitório,pequeno,2023045
32480410181058,92910849812465,alpar  do brasil ind.com.ltda,844819281,2,307,insurrection,veste,2023045
32480410181058,92910849812465,alpar  do brasil ind.com.ltda,844819281,4,307,insurrection,veste,2023045
32480410181058,92910849812465,alpar  do brasil ind.com.ltda,844819281,6,307,insurrection,veste,2023045
32480410181058,92910849812465,alpar  do brasil ind.com.ltda,844819281,6,307,insurrection,veste,2023045
32480410181058,92910849812465,alpar  do brasil ind.com.ltda,844819281,4,307,insurrection,veste,2023045
32480410181058,92910849812465,alpar  do brasil ind.com.ltda,844819281,2,307,insurrection,veste,2023045
11540262801836,18994771873093,dass sul calcados e artigos esportivos ltda,822084814,10,95,cru são bentro,cru,2023045
11540262801836,18994771873093,dass sul calcados e artigos esportivos ltda,822084814,6,10,cru são bentro,cru,2023045
11540262801836,18994771873093,dass sul calcados e artigos esportivos ltda,822084814,10,10,cru são bentro,cru,2023045
11540262801836,18994771873093,dass sul calcados e artigos esportivos ltda,822084814,12,10,cru são bentro,cru,2023045
11540262801836,18994771873093,dass sul calcados e artigos esportivos ltda,822084814,2,10,cru são bentro,cru,2023045
00135112698929,64807201832075,sjs projects eireli,451469137,3,85,pequeno vitório,pequeno,2023045
00135112698929,64807201832075,sjs projects eireli,451469137,3,85,pequeno vitório,pequeno,2023045
00135112698929,64807201832075,sjs projects eireli,451469137,2,85,pequeno vitório,pequeno,2023045
00135112698929,64807201832075,sjs projects eireli,451469137,1,85,pequeno vitório,pequeno,2023045
00135112698929,64807201832075,sjs projects eireli,451469137,2,85,pequeno vitório,pequeno,2023045
00135112698929,64807201832075,sjs projects eireli,451469137,2,85,pequeno vitório,pequeno,2023045
00135112698929,64807201832075,sjs projects eireli,451469137,1,85,pequeno vitório,pequeno,2023045
00135112698929,64807201832075,sjs projects eireli,451469137,2,57,pequeno vitório,pequeno,2023045
00135112698929,64807201832075,sjs projects eireli,451469137,2,57,pequeno vitório,pequeno,2023045
00135112698929,64807201832075,sjs projects eireli,451469137,2,57,pequeno vitório,pequeno,2023045
00135112698929,64807201832075,sjs projects eireli,451469137,1,57,pequeno vitório,pequeno,2023045
00135112698929,64807201832075,sjs projects eireli,451469137,2,57,pequeno vitório,pequeno,2023045
00135112698929,64807201832075,sjs projects eireli,451469137,2,57,pequeno vitório,pequeno,2023045
00135112698929,64807201832075,sjs projects eireli,451469137,2,57,pequeno vitório,pequeno,2023045
00135112698929,64807201832075,sjs projects eireli,451469137,1,57,pequeno vitório,pequeno,2023045
00135112698929,64807201832075,sjs projects eireli,451469137,2,57,pequeno vitório,pequeno,2023045
00135112698929,64807201832075,sjs projects eireli,451469137,2,57,pequeno vitório,pequeno,2023044
00135112698929,64807201832075,sjs projects eireli,451469137,2,57,pequeno vitório,pequeno,2023044
00135112698929,64807201832075,sjs projects eireli,451469137,1,57,pequeno vitório,pequeno,2023044
00135112698929,64807201832075,sjs projects eireli,451469137,1,85,pequeno vitório,pequeno,2023044
00135112698929,64807201832075,sjs projects eireli,451469137,2,47,pequeno vitório,pequeno,2023044
00135112698929,64807201832075,sjs projects eireli,451469137,2,47,pequeno vitório,pequeno,2023044
00135112698929,64807201832075,sjs projects eireli,451469137,2,47,pequeno vitório,pequeno,2023044
00135112698929,64807201832075,sjs projects eireli,451469137,1,47,pequeno vitório,pequeno,2023044
00135112698929,64807201832075,sjs projects eireli,451469137,2,47,pequeno vitório,pequeno,2023044
00135112698929,64807201832075,sjs projects eireli,451469137,2,47,pequeno vitório,pequeno,2023044
00135112698929,64807201832075,sjs projects eireli,451469137,2,47,pequeno vitório,pequeno,2023044
00135112698929,64807201832075,sjs projects eireli,451469137,1,47,pequeno vitório,pequeno,2023044
50264979737121,79310515983604,angra distribuicao de alimentos ltda,339980443,4,17,veste moda - praia,veste,2023044
50264979737121,79310515983604,angra distribuicao de alimentos ltda,339980443,13,5,veste moda - praia,veste,2023044
50264979737121,79310515983604,angra distribuicao de alimentos ltda,339980443,2,4,veste moda - praia,veste,2023044
50264979737121,79310515983604,angra distribuicao de alimentos ltda,339980443,2,17,veste moda - praia,veste,2023044
50264979737121,79310515983604,angra distribuicao de alimentos ltda,339980443,2,6,veste moda - praia,veste,2023044
50264979737121,79310515983604,angra distribuicao de alimentos ltda,339980443,28,5,veste moda - praia,veste,2023044
50264979737121,79310515983604,angra distribuicao de alimentos ltda,339980443,1,3,veste moda - praia,veste,2023044
50264979737121,79310515983604,angra distribuicao de alimentos ltda,339980443,7,6,veste moda - praia,veste,2023044
50264979737121,79310515983604,angra distribuicao de alimentos ltda,339980443,7,3,veste moda - praia,veste,2023044
50264979737121,79310515983604,angra distribuicao de alimentos ltda,339980443,4,3,veste moda - praia,veste,2023044
50264979737121,79310515983604,angra distribuicao de alimentos ltda,339980443,9,3,veste moda - praia,veste,2023044
50264979737121,79310515983604,angra distribuicao de alimentos ltda,339980443,11,8,veste moda - praia,veste,2023044
50264979737121,79310515983604,angra distribuicao de alimentos ltda,339980443,11,8,veste moda - praia,veste,2023044
50264979737121,79310515983604,angra distribuicao de alimentos ltda,339980443,2,7,veste moda - praia,veste,2023044
50264979737121,79310515983604,angra distribuicao de alimentos ltda,339980443,3,6,veste moda - praia,veste,2023044
50264979737121,79310515983604,angra distribuicao de alimentos ltda,339980443,8,4,veste moda - praia,veste,2023044
50264979737121,79310515983604,angra distribuicao de alimentos ltda,339980443,10,10,veste moda - praia,veste,2023044
50264979737121,79310515983604,angra distribuicao de alimentos ltda,339980443,3,9,veste moda - praia,veste,2023044
50264979737121,79310515983604,angra distribuicao de alimentos ltda,339980443,2,5,veste moda - praia,veste,2023044
50264979737121,79310515983604,angra distribuicao de alimentos ltda,339980443,2,7,veste moda - praia,veste,2023044
50264979737121,79310515983604,angra distribuicao de alimentos ltda,339980443,1,9,veste moda - praia,veste,2023044
36219929444211,01506166798568,asics brasil distribuicao e com. de artigos esportivos ltda,244236927,1,423,insurrection,veste,2023044
36219929444211,01506166798568,asics brasil distribuicao e com. de artigos esportivos ltda,244236927,2,423,insurrection,veste,2023044
36219929444211,01506166798568,asics brasil distribuicao e com. de artigos esportivos ltda,244236927,3,423,insurrection,veste,2023044
36219929444211,01506166798568,asics brasil distribuicao e com. de artigos esportivos ltda,244236927,3,423,insurrection,veste,2023044
36219929444211,01506166798568,asics brasil distribuicao e com. de artigos esportivos ltda,244236927,2,423,insurrection,veste,2023044
36219929444211,01506166798568,asics brasil distribuicao e com. de artigos esportivos ltda,244236927,1,423,insurrection,veste,2023044
30954557984821,77199542871748,casa forte seguranca patrimonial servicos e locacoes ltda,182876943,1,118,veste surf house,veste,2023044
30954557984821,77199542871748,casa forte seguranca patrimonial servicos e locacoes ltda,182876943,8,7,veste surf house,veste,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,25,8,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,80,8,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,25,8,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,10,8,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,25,8,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,10,8,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,10,8,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,10,8,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,10,8,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,10,8,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,40,1,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,25,8,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,80,8,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,25,8,cru vitoria,cru,2023044
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,10,8,cru vitoria,cru,2023043
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,25,8,cru vitoria,cru,2023043
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,10,8,cru vitoria,cru,2023043
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,10,8,cru vitoria,cru,2023043
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,10,8,cru vitoria,cru,2023043
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,10,8,cru vitoria,cru,2023043
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,10,8,cru vitoria,cru,2023043
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023043
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023043
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,40,1,cru vitoria,cru,2023043
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,60,1,cru vitoria,cru,2023043
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023043
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023043
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023043
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023043
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023043
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,40,1,cru vitoria,cru,2023043
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,40,1,cru vitoria,cru,2023043
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023043
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023043
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023043
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023043
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023043
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023043
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023043
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023043
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023043
10259985072139,98765064694210,cromotransfer industria de estampas em transfer ltda,613337117,20,1,cru vitoria,cru,2023043
10259985072139,98765064694210,dass sul calcados e artigos esportivos ltda,601982825,8,95,cru vitoria,cru,2023043
10259985072139,98765064694210,dass sul calcados e artigos esportivos ltda,601982825,12,10,cru vitoria,cru,2023043
10259985072139,98765064694210,dass sul calcados e artigos esportivos ltda,601982825,18,10,cru vitoria,cru,2023043
10259985072139,98765064694210,dass sul calcados e artigos esportivos ltda,601982825,6,10,cru vitoria,cru,2023043
32822564868330,61529910699116,dass sul calcados e artigos esportivos ltda,779272347,10,10,cru centro,cru,2023043
32822564868330,61529910699116,dass sul calcados e artigos esportivos ltda,779272347,12,10,cru centro,cru,2023043
32822564868330,61529910699116,dass sul calcados e artigos esportivos ltda,779272347,2,10,cru centro,cru,2023043
76480168222659,55678201518819,m&l sport innovation marketing esportivo ltda,739194958,20,7,pequeno vitório,pequeno,2023043
76480168222659,55678201518819,m&l sport innovation marketing esportivo ltda,739194958,10,7,pequeno vitório,pequeno,2023043
76480168222659,55678201518819,m&l sport innovation marketing esportivo ltda,739194958,5,7,pequeno vitório,pequeno,2023043
76480168222659,55678201518819,m&l sport innovation marketing esportivo ltda,739194958,4,7,pequeno vitório,pequeno,2023043
76480168222659,55678201518819,m&l sport innovation marketing esportivo ltda,739194958,3,7,pequeno vitório,pequeno,2023043
76480168222659,55678201518819,m&l sport innovation marketing esportivo ltda,739194958,8,7,pequeno vitório,pequeno,2023043
00410473007156,55428716369951,luxottica brasil produtos oticos e esportivos ltda,487084515,2,292,insurrection,veste,2023043
00410473007156,55428716369951,luxottica brasil produtos oticos e esportivos ltda,487084515,1,270,insurrection,veste,2023043
00410473007156,55428716369951,luxottica brasil produtos oticos e esportivos ltda,487084515,1,372,insurrection,veste,2023043
00410473007156,55428716369951,luxottica brasil produtos oticos e esportivos ltda,487084515,4,233,insurrection,veste,2023043
00410473007156,55428716369951,luxottica brasil produtos oticos e esportivos ltda,487084515,2,299,insurrection,veste,2023043
00410473007156,55428716369951,alpar  do brasil ind.com.ltda,729421486,12,84,insurrection,veste,2023043
77515494403596,59068873682373,brw comercio de artigos esportivos ltda,987726052,10,250,j g - sports shopping,veste,2023043
77515494403596,59068873682373,brw comercio de artigos esportivos ltda,987726052,10,250,j g - sports shopping,veste,2023043
77515494403596,59068873682373,brw comercio de artigos esportivos ltda,987726052,10,265,j g - sports shopping,veste,2023043
07588192329591,40333308048631,rc brazil ltda,389134783,3,66,sports rua,veste,2023043
07588192329591,40333308048631,rc brazil ltda,389134783,1,132,sports rua,veste,2023043
07588192329591,40333308048631,rc brazil ltda,389134783,2,132,sports rua,veste,2023043
07588192329591,40333308048631,rc brazil ltda,389134783,1,132,sports rua,veste,2023043
07588192329591,40333308048631,rc brazil ltda,389134783,1,53,sports rua,veste,2023043
07588192329591,40333308048631,rc brazil ltda,389134783,1,53,sports rua,veste,2023043
07588192329591,40333308048631,rc brazil ltda,389134783,1,53,sports rua,veste,2023043
07588192329591,40333308048631,rc brazil ltda,389134783,1,53,sports rua,veste,2023043
92944745555454,26057445891067,wbr industria e comercio de vestuario ltda,878689398,1,209,wpedro - veste centro,veste,2023043
92944745555454,26057445891067,wbr industria e comercio de vestuario ltda,878689398,1,81,wpedro - veste centro,veste,2023043
92944745555454,26057445891067,wbr industria e comercio de vestuario ltda,878689398,2,72,wpedro - veste centro,veste,2023043
92944745555454,26057445891067,wbr industria e comercio de vestuario ltda,878689398,3,72,wpedro - veste centro,veste,2023043
92944745555454,26057445891067,wbr industria e comercio de vestuario ltda,878689398,3,72,wpedro - veste centro,veste,2023043
92944745555454,26057445891067,wbr industria e comercio de vestuario ltda,878689398,1,72,wpedro - veste centro,veste,2023043
92944745555454,26057445891067,wbr industria e comercio de vestuario ltda,878689398,3,72,wpedro - veste centro,veste,2023043
92944745555454,26057445891067,wbr industria e comercio de vestuario ltda,878689398,3,72,wpedro - veste centro,veste,2023043
92944745555454,26057445891067,wbr industria e comercio de vestuario ltda,878689398,3,104,wpedro - veste centro,veste,2023043
92944745555454,26057445891067,wbr industria e comercio de vestuario ltda,878689398,3,104,wpedro - veste centro,veste,2023043
92944745555454,26057445891067,wbr industria e comercio de vestuario ltda,878689398,2,104,wpedro - veste centro,veste,2023043
92944745555454,26057445891067,wbr industria e comercio de vestuario ltda,878689398,1,104,wpedro - veste centro,veste,2023043
92944745555454,26057445891067,wbr industria e comercio de vestuario ltda,878689398,3,81,wpedro - veste centro,veste,2023043
92944745555454,26057445891067,wbr industria e comercio de vestuario ltda,878689398,3,81,wpedro - veste centro,veste,2023043
92944745555454,26057445891067,wbr industria e comercio de vestuario ltda,878689398,2,81,wpedro - veste centro,veste,2023043
92944745555454,26057445891067,wbr industria e comercio de vestuario ltda,878689398,1,81,wpedro - veste centro,veste,2023043
92944745555454,26057445891067,wbr industria e comercio de vestuario ltda,878689398,3,81,wpedro - veste centro,veste,2023043
92944745555454,26057445891067,wbr industria e comercio de vestuario ltda,878689398,3,81,wpedro - veste centro,veste,2023043
92944745555454,26057445891067,wbr industria e comercio de vestuario ltda,878689398,2,81,wpedro - veste centro,veste,2023043
92944745555454,26057445891067,wbr industria e comercio de vestuario ltda,878689398,1,81,wpedro - veste centro,veste,2023043
92944745555454,26057445891067,wbr industria e comercio de vestuario ltda,878689398,2,200,wpedro - veste centro,veste,2023043
92944745555454,26057445891067,wbr industria e comercio de vestuario ltda,878689398,3,200,wpedro - veste centro,veste,2023043
92944745555454,26057445891067,wbr industria e comercio de vestuario ltda,878689398,2,200,wpedro - veste centro,veste,2023043
92944745555454,26057445891067,wbr industria e comercio de vestuario ltda,878689398,1,200,wpedro - veste centro,veste,2023043
83102760450191,81594724609696,casa forte seguranca patrimonial servicos e locacoes ltda,598740999,1,1165,veste surf house,veste,2023043
83102760450191,81594724609696,casa forte seguranca patrimonial servicos e locacoes ltda,598740999,4,180,veste surf house,veste,2023043
83102760450191,81594724609696,casa forte seguranca patrimonial servicos e locacoes ltda,598740999,2,53,veste surf house,veste,2023043
83102760450191,81594724609696,casa forte seguranca patrimonial servicos e locacoes ltda,598740999,1,44,veste surf house,veste,2023043
80623425956041,91662413414712,dass nordeste calcados e artigos esportivos s.a.,886125927,4,133,cru são bentro,cru,2023043
80623425956041,91662413414712,dass nordeste calcados e artigos esportivos s.a.,886125927,6,133,cru são bentro,cru,2023043
80623425956041,91662413414712,dass nordeste calcados e artigos esportivos s.a.,886125927,10,133,cru são bentro,cru,2023043
80623425956041,91662413414712,dass nordeste calcados e artigos esportivos s.a.,886125927,10,133,cru são bentro,cru,2023043
80623425956041,91662413414712,dass nordeste calcados e artigos esportivos s.a.,883621865,1,95,cru são bentro,cru,2023043
80623425956041,91662413414712,dass nordeste calcados e artigos esportivos s.a.,883621865,2,95,cru são bentro,cru,2023043
80623425956041,91662413414712,dass nordeste calcados e artigos esportivos s.a.,883621865,4,95,cru são bentro,cru,2023043
80623425956041,91662413414712,dass nordeste calcados e artigos esportivos s.a.,883621865,3,95,cru são bentro,cru,2023043
80623425956041,91662413414712,dass nordeste calcados e artigos esportivos s.a.,883621865,2,95,cru são bentro,cru,2023043
80623425956041,91662413414712,dass nordeste calcados e artigos esportivos s.a.,883621865,4,143,cru são bentro,cru,2023043
80623425956041,91662413414712,dass nordeste calcados e artigos esportivos s.a.,883621865,12,143,cru são bentro,cru,2023043
80623425956041,91662413414712,dass nordeste calcados e artigos esportivos s.a.,883621865,12,143,cru são bentro,cru,2023043
80623425956041,91662413414712,dass nordeste calcados e artigos esportivos s.a.,883621865,4,143,cru são bentro,cru,2023043
80623425956041,91662413414712,dass nordeste calcados e artigos esportivos s.a.,883621865,2,143,cru são bentro,cru,2023043
80623425956041,91662413414712,dass nordeste calcados e artigos esportivos s.a.,883621865,1,143,cru são bentro,cru,2023043
80623425956041,91662413414712,dass nordeste calcados e artigos esportivos s.a.,883621865,1,143,cru são bentro,cru,2023043
80623425956041,91662413414712,dass nordeste calcados e artigos esportivos s.a.,883621865,1,143,cru são bentro,cru,2023043
80623425956041,91662413414712,dass nordeste calcados e artigos esportivos s.a.,883621865,2,143,cru são bentro,cru,2023043
80623425956041,91662413414712,dass nordeste calcados e artigos esportivos s.a.,883621865,3,143,cru são bentro,cru,2023043
80623425956041,91662413414712,dass nordeste calcados e artigos esportivos s.a.,883621865,1,86,cru são bentro,cru,2023043
80623425956041,91662413414712,dass nordeste calcados e artigos esportivos s.a.,883621865,1,86,cru são bentro,cru,2023043
80623425956041,91662413414712,dass nordeste calcados e artigos esportivos s.a.,883621865,2,86,cru são bentro,cru,2023043
80623425956041,91662413414712,dass nordeste calcados e artigos esportivos s.a.,883621865,2,86,cru são bentro,cru,2023043
80623425956041,91662413414712,dass nordeste calcados e artigos esportivos s.a.,099466547,3,143,cru são bentro,cru,2023043
80623425956041,91662413414712,dass nordeste calcados e artigos esportivos s.a.,099466547,8,143,cru são bentro,cru,20230331
